ano,mes,semana,sigla_uf,Sexo_Biologico,qtd_populacional,qtd_populacao_internada,qtd_populacao_sedada_respiracaoartificial,qtd_populacao_fez_teste_covid,qtd_populacao_pegou_covid
2020,10,1,PR,Mulher,2497,1,0,224,36
2020,10,3,PR,Homem,2445,0,0,256,29
2020,10,1,PR,Homem,2412,1,0,216,31
2020,11,4,PR,Homem,2298,1,0,279,48
2020,11,4,PR,Mulher,2459,0,0,306,55
2020,11,3,PR,Mulher,2634,1,0,347,60
2020,11,2,PR,Homem,2450,1,0,281,45
2020,5,3,SP,Mulher,4358,2,1,0,0
2020,5,4,SP,Mulher,4494,7,2,0,0
2020,5,1,SP,Mulher,4137,1,0,0,0
2020,6,3,SP,Homem,4188,3,0,0,0
2020,6,4,SP,Mulher,4672,2,0,0,0
2020,6,2,SP,Homem,4329,3,0,0,0
2020,6,2,SP,Mulher,4707,2,0,0,0
2020,6,1,SP,Mulher,4511,1,0,0,0
2020,7,4,SP,Homem,4256,3,2,305,35
2020,7,4,SP,Mulher,4619,3,1,334,40
2020,7,2,SP,Homem,4257,2,0,212,15
2020,7,2,SP,Mulher,4659,5,2,293,32
2020,7,1,SP,Mulher,4585,5,1,264,20
2020,8,4,SP,Homem,4189,2,0,395,42
2020,8,4,SP,Mulher,4489,4,0,467,55
2020,8,1,SP,Homem,3933,3,1,298,32
2020,8,1,SP,Mulher,4412,5,1,370,39
2020,8,2,SP,Homem,4157,3,0,297,25
2020,9,3,SP,Homem,3929,0,0,413,51
2020,9,1,SP,Homem,3831,3,1,362,43
2020,9,1,SP,Mulher,4284,1,1,443,54
2020,9,2,SP,Homem,4122,5,1,379,38
2020,9,2,SP,Mulher,4471,1,1,478,60
2020,10,4,SP,Homem,3895,4,1,543,62
2020,10,1,SP,Mulher,4214,6,3,543,69
2020,10,2,SP,Homem,3900,5,1,440,44
2020,10,2,SP,Mulher,4250,4,2,544,75
2020,11,3,SP,Homem,3753,2,0,508,65
2020,11,3,SP,Mulher,4176,2,0,617,77
2020,11,2,SP,Homem,3922,4,0,536,57
2020,11,2,SP,Mulher,4214,4,1,620,80
2020,11,4,SP,Homem,3864,3,2,588,76
